,gender,detailed_class_of_worker,class_of_worker_employed_unemployed,major_industry,detailed_industry,major_occupation,detailed_occupation,manufacturing
81816,1,00,00,00,00,00,00,00
81817,1,00,00,00,00,00,00,00
81818,2,00,00,00,00,00,00,00
81819, ,  ,  ,  ,  ,  ,  ,  
81820,1,10,01,09,31,05,18,00
81821,2,09,01,09,31,02,07,00
81822,2,09,01,10,33,03,11,00
81823,1,07,01,03,12,05,20,09
81824,2,00,00,00,00,00,00,00
81825,2,00,00,00,00,00,00,00
81826,1,00,00,00,00,00,00,00
81827,2,00,00,00,00,00,00,00
81828,1,07,01,03,07,05,15,04
81829,2,11,01,15,40,09,34,00
81830,1,07,01,01,02,06,23,00
81831,2,00,00,00,00,00,00,00
81832, ,  ,  ,  ,  ,  ,  ,  
81833,1,00,00,00,00,00,00,00
81834,2,00,00,00,00,00,00,00
81835,2,00,00,00,00,00,00,00
81836,2,00,00,00,00,00,00,00
81837,2,09,01,10,33,03,11,00
81838,1,00,00,00,00,00,00,00
81839,1,06,01,04,15,03,11,12
81840,2,00,00,00,00,00,00,00
81841,2,00,00,00,00,00,00,00
81842,1,00,00,00,00,00,00,00
81843,2,00,00,00,00,00,00,00
81844,1,09,01,10,33,01,05,00
81845,2,00,00,00,00,00,00,00
81846,1,07,01,04,19,06,22,16
81847,2,10,01,12,37,06,27,00
81848,1,00,00,00,00,00,00,00
81849,1,11,01,12,37,09,34,00
81850,1,09,01,09,31,02,07,00
81851,2,00,00,00,00,00,00,00
81852,1,06,01,04,15,03,11,12
81853,2,09,01,09,31,03,11,00
81854,1,07,01,03,08,06,25,05
81855,1,00,00,00,00,00,00,00
81856,1,07,01,03,07,05,15,04
81857,2,00,00,00,00,00,00,00
81858,1,00,00,00,00,00,00,00
81859,1,09,01,09,31,03,11,00
81860,1,00,00,00,00,00,00,00
81861,1,00,00,00,00,00,00,00
81862,2,00,00,00,00,00,00,00
81863,1,07,01,01,02,05,16,00
81864,2,00,00,00,00,00,00,00
81865,1,05,02,20,45,03,11,00
81866,2,09,01,09,31,02,07,00
81867,1,07,01,02,03,07,28,00
81868,2,00,00,00,00,00,00,00
81869,1,09,01,09,31,04,12,00
81870,2,00,00,00,00,00,00,00
81871,1,07,01,03,06,05,21,03
81872,2,09,01,08,29,03,11,00
81873,1,07,01,03,08,06,25,05
81874,1,07,01,03,07,05,15,04
81875,2,09,01,07,27,03,11,00
81876,2,00,00,00,00,00,00,00
81877,2,00,00,00,00,00,00,00
81878,2,00,00,00,00,00,00,00
81879,1,09,01,08,29,02,07,00
81880,2,00,00,00,00,00,00,00
81881,1,09,01,07,28,02,07,00
81882,2,00,00,00,00,00,00,00
81883,1,05,02,17,42,01,04,00
81884,1,12,03,14,39,01,03,00
81885,2,00,00,00,00,00,00,00
81886,1,09,01,08,29,02,07,00
81887,2,00,00,00,00,00,00,00
81888,1,09,01,07,27,01,01,00
81889,2,00,00,00,00,00,00,00
81890,1,00,00,00,00,00,00,00
81891,2,00,00,00,00,00,00,00
81892,2,00,00,00,00,00,00,00
81893,1,12,03,09,31,02,08,00
81894,2,00,00,00,00,00,00,00
81895,1,06,01,04,22,01,05,19
81896,2,06,01,03,06,03,10,03
81897,1,06,01,04,20,02,07,17
81898,2,00,00,00,00,00,00,00
81899,1,00,00,00,00,00,00,00
81900,2,09,01,17,42,01,04,00
81901,1,06,01,04,15,02,07,12
81902,1,06,05,04,15,01,05,12
81903,2,07,01,04,15,07,29,12
81904,2,05,02,17,42,01,04,00
81905,2,05,02,17,42,01,05,00
81906,2,05,02,17,42,01,04,00
81907,1,00,00,00,00,00,00,00
81908,1,00,00,00,00,00,00,00
81909,2,00,00,00,00,00,00,00
81910,2,00,00,00,00,00,00,00
81911,1,00,00,00,00,00,00,00
81912,2,09,01,09,31,03,11,00
81913,2,11,01,11,35,09,34,00
81914,1,07,01,03,07,05,21,04
81915,2,00,00,00,00,00,00,00
81916,1,11,01,12,37,09,34,00
81917,1,05,02,20,46,03,11,00
81918, ,  ,  ,  ,  ,  ,  ,  
81919,1,07,01,03,07,06,25,04
81920,2,00,00,00,00,00,00,00
81921,2,09,01,11,35,03,10,00
81922,1,00,00,00,00,00,00,00
81923,1,00,00,00,00,00,00,00
81924,1,07,01,03,07,06,25,04
81925,2,11,01,09,30,09,34,00
81926,2,11,01,15,40,09,34,00
81927,2,09,01,10,33,03,10,00
81928,2,06,01,03,06,03,10,03
81929,2,12,03,09,31,02,08,00
81930,1,09,01,08,29,03,11,00
81931,2,09,01,09,30,03,11,00
81932,1,09,01,07,27,02,07,00
81933,2,00,00,00,00,00,00,00
81934,2,00,00,00,00,00,00,00
81935,2,00,00,00,00,00,00,00
81936,1,11,01,09,30,09,34,00
81937,2,09,01,09,31,04,12,00
81938,1,05,02,20,48,09,32,00
81939,2,09,01,10,34,04,13,00
81940,2,00,00,00,00,00,00,00
81941,1,06,01,03,12,01,01,09
81942,2,00,00,00,00,00,00,00
81943,1,09,01,05,25,03,11,00
81944,2,09,01,09,31,03,11,00
81945,1,00,00,00,00,00,00,00
81946,1,09,01,06,26,01,05,00
81947,2,00,00,00,00,00,00,00
81948,2,00,00,00,00,00,00,00
81949,1,09,01,08,29,03,11,00
81950,2,05,02,17,42,01,05,00
81951,2,00,00,00,00,00,00,00
81952,1,00,00,00,00,00,00,00
81953,1,10,01,07,27,05,21,00
81954,2,09,01,18,43,03,11,00
81955,2,06,01,03,12,03,11,09
81956,2,05,02,15,40,03,10,00
81957,2,05,02,17,42,03,11,00
81958,2,00,00,00,00,00,00,00
81959,1,05,02,02,03,06,22,00
81960,2,09,01,10,33,03,11,00
81961, ,  ,  ,  ,  ,  ,  ,  
81962,1,07,01,03,08,06,25,05
81963,2,07,01,04,18,06,26,15
81964,2,00,00,00,00,00,00,00
81965,1,09,01,09,31,02,07,00
81966,2,00,00,00,00,00,00,00
81967,1,00,00,00,00,00,00,00
81968, ,  ,  ,  ,  ,  ,  ,  
81969,1,10,01,05,25,06,27,00
81970,2,00,00,00,00,00,00,00
81971,1,00,00,00,00,00,00,00
81972, ,  ,  ,  ,  ,  ,  ,  
81973,2,00,00,00,00,00,00,00
81974,2,10,01,09,31,07,30,00
81975,1,11,01,09,30,09,33,00
81976,2,09,01,09,31,03,11,00
81977,2,09,01,08,29,03,11,00
81978,1,00,00,00,00,00,00,00
81979,2,00,00,00,00,00,00,00
81980,1,06,01,03,09,01,01,06
81981,2,00,00,00,00,00,00,00
81982,1,05,02,17,42,01,05,00
81983,2,05,02,15,40,01,05,00
81984,1,05,02,17,42,01,05,00
81985,2,00,00,00,00,00,00,00
81986,1,06,01,03,09,02,07,06
81987,2,00,00,00,00,00,00,00
81988,1,09,01,18,43,01,05,00
81989,2,00,00,00,00,00,00,00
81990,1,06,01,03,13,01,01,10
81991,2,09,01,06,26,03,10,00
81992,2,12,03,17,42,02,09,00
81993,1,11,01,09,30,09,33,00
81994,1,11,01,17,42,09,34,00
81995,1,09,01,08,29,02,07,00
81996,2,00,00,00,00,00,00,00
81997,2,00,00,00,00,00,00,00
81998,1,07,01,04,20,05,21,17
81999,2,00,00,00,00,00,00,00
82000,1,00,00,00,00,00,00,00
82001,2,09,01,16,41,01,05,00
82002,2,09,01,16,41,03,11,00
82003,1,09,01,17,42,02,07,00
82004,2,00,00,00,00,00,00,00
82005,1,09,01,10,34,03,11,00
82006,2,00,00,00,00,00,00,00
82007,2,00,00,00,00,00,00,00
82008,2,00,00,00,00,00,00,00
82009,1,09,01,10,33,02,07,00
82010,1,05,02,20,47,01,05,00
82011,1,06,01,03,07,01,01,04
82012,2,00,00,00,00,00,00,00
82013,2,00,00,00,00,00,00,00
82014,1,04,01,00,32,07,30,00
82015,1,09,01,10,34,04,13,00
82016,2,00,00,00,00,00,00,00
82017,2,00,00,00,00,00,00,00
82018,1,07,01,02,03,05,15,00
82019,2,00,00,00,00,00,00,00
82020,2,09,01,12,37,03,10,00
82021,2,09,01,12,37,03,10,00
82022,1,00,00,00,00,00,00,00
82023,1,07,01,04,20,05,21,17
82024,2,09,01,10,34,03,10,00
82025,2,11,01,12,37,09,34,00
82026,1,06,01,03,07,01,05,04
82027,2,00,00,00,00,00,00,00
82028,2,09,01,07,27,03,10,00
82029,1,07,01,03,07,06,25,04
82030,2,09,01,18,43,03,10,00
82031,1,10,01,09,31,06,22,00
82032,1,07,01,04,15,06,22,12
82033,2,09,01,10,33,03,10,00
82034,1,00,00,00,00,00,00,00
82035,1,07,01,03,08,05,16,05
82036,2,00,00,00,00,00,00,00
82037,1,09,01,07,27,02,07,00
82038,2,07,01,04,20,05,16,17
82039,2,00,00,00,00,00,00,00
82040,1,12,03,09,31,04,12,00
82041,1,09,01,10,34,03,11,00
82042,2,06,01,02,03,03,10,00
82043, ,  ,  ,  ,  ,  ,  ,  
82044, ,  ,  ,  ,  ,  ,  ,  
82045,2,00,00,00,00,00,00,00
82046,1,09,01,18,43,02,07,00
82047,2,09,01,18,43,03,11,00
82048,1,06,01,03,08,02,07,05
82049,2,11,01,12,37,09,34,00
82050,2,14,00,00,00,12,00,00
82051,1,05,02,15,40,09,34,00
82052,2,11,01,16,41,09,34,00
82053,1,09,01,08,29,04,13,00
82054,2,09,01,10,33,03,11,00
82055,1,07,01,03,12,06,25,09
82056,2,11,01,15,40,09,34,00
82057,1,00,00,00,00,00,00,00
82058,2,00,00,00,00,00,00,00
82059,2,00,00,00,00,00,00,00
82060,1,07,01,03,07,07,29,04
82061,2,00,00,00,00,00,00,00
82062,1,00,00,00,00,00,00,00
82063,1,00,00,00,00,00,00,00
82064,2,00,00,00,00,00,00,00
82065,1,07,01,03,12,07,29,09
82066,1,07,01,01,02,06,23,00
82067,2,11,01,15,40,09,34,00
82068,2,00,00,00,00,00,00,00
82069,2,00,00,00,00,00,00,00
82070,2,00,00,00,00,00,00,00
82071,1,00,00,00,00,00,00,00
82072,2,00,00,00,00,00,00,00
82073,2,00,00,00,00,00,00,00
82074,1,00,00,00,00,00,00,00
82075,2,00,00,00,00,00,00,00
82076,1,00,00,00,00,00,00,00
82077,1,00,00,00,00,00,00,00
82078,2,00,00,00,00,00,00,00
82079,2,09,05,10,33,03,10,00
82080,1,07,01,03,07,05,19,04
82081,2,14,00,00,00,12,00,00
82082,1,14,00,00,00,12,00,00
82083,1,08,01,01,02,09,34,00
82084,1,07,05,03,06,06,25,03
82085,2,00,00,00,00,00,00,00
82086, ,  ,  ,  ,  ,  ,  ,  
82087,1,06,01,03,08,01,05,05
82088,2,09,01,06,26,03,10,00
82089,1,05,02,17,42,03,11,00
82090,1,09,01,09,31,03,11,00
82091,1,14,00,00,00,12,00,00
82092,1,00,00,00,00,00,00,00
82093,1,12,03,11,35,02,09,00
82094,2,00,00,00,00,00,00,00
82095,1,09,01,08,29,02,07,00
82096,2,00,00,00,00,00,00,00
82097,1,07,01,03,09,05,17,06
82098,2,05,02,17,42,03,10,00
82099,1,00,00,00,00,00,00,00
82100,1,07,01,03,10,06,25,07
82101,1,05,02,20,48,09,32,00
82102,1,07,01,03,10,06,25,07
82103, ,  ,  ,  ,  ,  ,  ,  
82104,1,05,02,20,48,09,32,00
82105,2,00,00,00,00,00,00,00
82106,1,10,01,07,27,05,21,00
82107,2,09,01,07,27,03,11,00
82108, ,  ,  ,  ,  ,  ,  ,  
82109, ,  ,  ,  ,  ,  ,  ,  
82110,1,12,03,02,03,02,09,00
82111,2,09,01,10,34,03,10,00
82112,2,10,01,09,31,05,21,00
82113,1,00,00,00,00,00,00,00
82114,2,09,01,09,30,03,11,00
82115,1,00,00,00,00,00,00,00
82116,2,00,00,00,00,00,00,00
82117,2,10,01,09,31,06,27,00
82118,2,00,00,00,00,00,00,00
82119, ,  ,  ,  ,  ,  ,  ,  
82120,1,09,01,19,44,02,07,00
82121,2,00,00,00,00,00,00,00
82122,2,00,00,00,00,00,00,00
82123,1,00,00,00,00,00,00,00
82124,2,09,01,09,31,04,12,00
82125,1,00,00,00,00,00,00,00
82126,1,00,00,00,00,00,00,00
82127,1,10,01,19,44,07,30,00
82128,2,00,00,00,00,00,00,00
82129,1,00,00,00,00,00,00,00
82130,2,00,00,00,00,00,00,00
82131,1,00,00,00,00,00,00,00
82132,1,12,03,12,37,01,06,00
82133,2,13,04,12,37,06,27,00
82134,2,11,01,09,30,09,33,00
82135,1,00,00,00,00,00,00,00
82136,2,00,00,00,00,00,00,00
82137,1,09,01,05,25,03,11,00
82138,2,00,00,00,00,00,00,00
82139,1,00,00,00,00,00,00,00
82140,2,00,00,00,00,00,00,00
82141,1,00,00,00,00,00,00,00
82142,2,00,00,00,00,00,00,00
82143,1,10,01,09,31,05,18,00
82144,2,00,00,00,00,00,00,00
82145,1,10,01,09,31,06,27,00
82146,2,06,01,04,15,03,11,12
82147,1,07,01,02,03,05,15,00
82148,2,00,00,00,00,00,00,00
82149,1,00,00,00,00,00,00,00
82150,1,09,01,08,29,04,13,00
82151,2,00,00,00,00,00,00,00
82152,1,07,01,02,03,05,15,00
82153,2,00,00,00,00,00,00,00
82154,2,00,00,00,00,00,00,00
82155,1,07,01,02,03,05,20,00
82156,1,07,01,02,03,07,28,00
82157,2,00,00,00,00,00,00,00
82158,2,00,00,00,00,00,00,00
82159,2,00,00,00,00,00,00,00
82160,2,00,00,00,00,00,00,00
82161,1,07,01,02,03,07,28,00
82162,2,04,01,00,32,08,31,00
82163,1,00,00,00,00,00,00,00
82164,1,07,01,04,21,07,29,18
82165,2,00,00,00,00,00,00,00
82166, ,  ,  ,  ,  ,  ,  ,  
82167,1,09,01,07,27,01,01,00
82168,2,12,03,15,40,01,06,00
82169,1,09,01,17,42,01,05,00
82170,2,00,00,00,00,00,00,00
82171, ,  ,  ,  ,  ,  ,  ,  
82172, ,  ,  ,  ,  ,  ,  ,  
82173, ,  ,  ,  ,  ,  ,  ,  
82174,1,12,03,02,03,03,11,00
82175,2,00,00,00,00,00,00,00
82176,2,00,00,00,00,00,00,00
82177,1,07,05,04,21,05,17,18
82178,2,09,01,08,29,03,11,00
82179,2,00,00,00,00,00,00,00
82180,1,00,00,00,00,00,00,00
82181,2,00,00,00,00,00,00,00
82182,1,07,01,03,12,05,17,09
82183,2,00,00,00,00,00,00,00
82184,1,00,00,00,00,00,00,00
82185,1,07,01,04,19,06,26,16
82186,2,00,00,00,00,00,00,00
82187,2,00,00,00,00,00,00,00
82188,2,00,00,00,00,00,00,00
82189,1,07,01,04,19,06,26,16
82190,2,00,00,00,00,00,00,00
82191,1,09,01,13,38,01,05,00
82192,2,00,00,00,00,00,00,00
82193,2,09,01,07,27,03,11,00
82194,2,00,00,00,00,00,00,00
82195,1,09,01,10,33,03,11,00
82196,2,00,00,00,00,00,00,00
82197,1,10,01,06,26,06,22,00
82198,2,00,00,00,00,00,00,00
82199,1,05,02,20,46,02,07,00
82200,2,00,00,00,00,00,00,00
82201,1,09,01,09,31,02,07,00
82202,2,00,00,00,00,00,00,00
82203,2,00,00,00,00,00,00,00
82204,1,09,01,10,33,02,07,00
82205,2,00,00,00,00,00,00,00
82206,1,10,01,08,29,06,27,00
82207,2,05,02,17,42,01,04,00
82208,2,00,00,00,00,00,00,00
82209,2,00,00,00,00,00,00,00
82210,2,07,05,04,15,06,26,12
82211,1,10,01,09,31,05,19,00
82212,2,00,00,00,00,00,00,00
82213,1,05,02,20,46,07,30,00
82214,2,00,00,00,00,00,00,00
82215, ,  ,  ,  ,  ,  ,  ,  
82216,2,00,00,00,00,00,00,00
82217,1,07,01,04,19,05,15,16
82218,2,00,00,00,00,00,00,00
82219, ,  ,  ,  ,  ,  ,  ,  
82220,2,00,00,00,00,00,00,00
82221,1,12,03,09,31,02,08,00
82222,2,05,02,17,42,01,04,00
82223,1,09,01,09,31,02,07,00
82224,2,00,00,00,00,00,00,00
82225,2,00,00,00,00,00,00,00
82226,2,00,00,00,00,00,00,00
82227,2,00,00,00,00,00,00,00
82228,1,00,00,00,00,00,00,00
82229,2,00,00,00,00,00,00,00
82230,1,00,00,00,00,00,00,00
82231,2,00,00,00,00,00,00,00
82232, ,  ,  ,  ,  ,  ,  ,  
82233,1,07,01,04,15,06,26,12
82234,2,00,00,00,00,00,00,00
82235,1,09,01,08,29,03,11,00
82236,2,00,00,00,00,00,00,00
82237,2,10,01,12,37,06,27,00
82238,1,10,01,05,25,07,30,00
82239,1,00,00,00,00,00,00,00
82240,2,00,00,00,00,00,00,00
82241,1,10,01,06,26,07,30,00
82242,2,00,00,00,00,00,00,00
82243,2,00,00,00,00,00,00,00
82244,1,05,02,03,12,01,05,09
82245,2,00,00,00,00,00,00,00
82246,1,00,00,00,00,00,00,00
82247,2,00,00,00,00,00,00,00
82248,1,09,01,08,29,02,07,00
82249,2,00,00,00,00,00,00,00
82250,1,00,00,00,00,00,00,00
82251,1,09,01,09,31,04,12,00
82252,1,10,01,06,26,06,27,00
82253,2,00,00,00,00,00,00,00
82254,2,00,00,00,00,00,00,00
82255, ,  ,  ,  ,  ,  ,  ,  
82256,2,11,01,09,30,09,34,00
82257, ,  ,  ,  ,  ,  ,  ,  
82258,2,00,00,00,00,00,00,00
82259,2,00,00,00,00,00,00,00
82260,2,00,00,00,00,00,00,00
82261,1,00,00,00,00,00,00,00
82262,2,00,00,00,00,00,00,00
82263,2,12,03,12,37,06,27,00
82264, ,  ,  ,  ,  ,  ,  ,  
82265,2,09,01,12,37,03,11,00
82266,1,09,01,07,28,04,13,00
82267,2,05,02,20,47,03,10,00
82268,2,00,00,00,00,00,00,00
82269,1,05,02,20,46,02,07,00
82270,1,10,01,07,27,05,21,00
82271,2,00,00,00,00,00,00,00
82272,2,00,00,00,00,00,00,00
82273,2,00,00,00,00,00,00,00
82274,1,07,01,03,04,07,29,01
82275,2,04,01,00,32,08,31,00
82276,1,07,05,02,03,07,28,00
82277,2,04,01,00,32,08,31,00
82278,2,05,02,14,39,01,02,00
82279,1,00,00,00,00,00,00,00
82280,2,05,02,20,46,03,10,00
82281,1,10,01,08,29,06,22,00
82282,2,00,00,00,00,00,00,00
82283, ,  ,  ,  ,  ,  ,  ,  
82284, ,  ,  ,  ,  ,  ,  ,  
82285,2,00,00,00,00,00,00,00
82286,1,07,01,04,15,06,26,12
82287,1,07,01,03,05,06,25,02
82288,2,00,00,00,00,00,00,00
82289,2,11,01,12,37,09,33,00
82290,1,00,00,00,00,00,00,00
82291,2,00,00,00,00,00,00,00
82292,2,00,00,00,00,00,00,00
82293,2,00,00,00,00,00,00,00
82294,1,00,00,00,00,00,00,00
82295,1,00,00,00,00,00,00,00
82296,2,00,00,00,00,00,00,00
82297,1,09,01,11,35,01,05,00
82298,2,09,01,15,40,01,02,00
82299, ,  ,  ,  ,  ,  ,  ,  
82300,1,06,01,04,20,04,13,17
82301,2,09,01,10,34,02,07,00
82302,1,06,01,03,09,04,13,06
82303,1,05,02,20,48,09,32,00
82304,2,09,01,18,43,03,10,00
82305,1,05,02,20,46,02,07,00
82306,2,00,00,00,00,00,00,00
82307,1,09,01,09,30,02,07,00
82308,1,09,01,08,29,02,07,00
82309,1,09,01,07,27,02,07,00
82310,2,00,00,00,00,00,00,00
82311,2,00,00,00,00,00,00,00
82312,1,09,01,07,27,02,07,00
82313,2,05,02,20,48,01,05,00
82314,1,09,01,08,29,02,07,00
82315, ,  ,  ,  ,  ,  ,  ,  
82316,1,09,01,09,31,02,07,00
82317, ,  ,  ,  ,  ,  ,  ,  
82318, ,  ,  ,  ,  ,  ,  ,  
82319,2,09,01,10,34,03,11,00
82320,1,09,01,09,31,02,07,00
82321,2,09,01,09,31,04,12,00
82322,1,10,01,09,31,05,19,00
82323,2,00,00,00,00,00,00,00
82324,1,05,02,20,48,09,32,00
82325,2,00,00,00,00,00,00,00
82326,1,05,02,20,45,03,11,00
82327,2,00,00,00,00,00,00,00
82328, ,  ,  ,  ,  ,  ,  ,  
82329,1,00,00,00,00,00,00,00
82330,2,00,00,00,00,00,00,00
82331,2,04,01,00,32,08,31,00
82332,2,11,01,09,30,09,33,00
82333,1,07,01,04,15,06,26,12
82334,2,00,00,00,00,00,00,00
82335,2,11,01,09,30,09,34,00
82336, ,  ,  ,  ,  ,  ,  ,  
82337, ,  ,  ,  ,  ,  ,  ,  
82338,1,11,01,12,37,09,34,00
82339,2,05,02,17,42,01,04,00
82340,2,00,00,00,00,00,00,00
82341,2,00,00,00,00,00,00,00
82342,2,00,00,00,00,00,00,00
82343,2,00,00,00,00,00,00,00
82344,2,00,00,00,00,00,00,00
82345,1,05,02,20,46,09,34,00
82346,2,00,00,00,00,00,00,00
82347,2,04,01,00,32,08,31,00
82348,1,07,01,03,04,07,29,01
82349,2,00,00,00,00,00,00,00
82350,2,00,00,00,00,00,00,00
82351,1,00,00,00,00,00,00,00
82352,1,00,00,00,00,00,00,00
82353,2,04,01,00,32,08,31,00
82354,1,07,01,03,04,06,22,01
82355,1,01,01,00,01,11,36,00
82356,2,00,00,00,00,00,00,00
82357, ,  ,  ,  ,  ,  ,  ,  
82358,1,10,01,09,31,06,27,00
82359,2,09,01,10,34,03,10,00
82360,1,07,01,03,04,07,29,01
82361,2,07,01,04,18,06,26,15
82362,1,06,01,04,15,04,13,12
82363,2,00,00,00,00,00,00,00
82364,1,00,00,00,00,00,00,00
82365,1,09,01,09,30,03,11,00
82366,2,00,00,00,00,00,00,00
82367,2,00,00,00,00,00,00,00
82368, ,  ,  ,  ,  ,  ,  ,  
82369,2,00,00,00,00,00,00,00
82370, ,  ,  ,  ,  ,  ,  ,  
82371,2,00,00,00,00,00,00,00
82372,2,09,01,12,37,03,11,00
82373,2,00,00,00,00,00,00,00
82374,1,09,01,09,31,02,07,00
82375,2,09,01,09,31,02,07,00
82376,1,10,01,17,42,06,27,00
82377,1,05,02,20,47,01,05,00
82378,2,00,00,00,00,00,00,00
82379,1,05,02,14,39,03,11,00
82380,2,04,01,00,32,08,31,00
82381,1,07,01,04,15,06,22,12
82382,2,00,00,00,00,00,00,00
82383,2,07,01,03,05,06,25,02
82384, ,  ,  ,  ,  ,  ,  ,  
82385, ,  ,  ,  ,  ,  ,  ,  
82386,1,10,01,09,31,05,18,00
82387,2,00,00,00,00,00,00,00
82388,2,00,00,00,00,00,00,00
82389,2,09,01,09,31,02,07,00
82390,2,00,00,00,00,00,00,00
82391,2,09,01,15,40,01,02,00
82392,1,09,01,11,35,03,11,00
82393,1,09,01,10,34,02,07,00
82394,2,00,00,00,00,00,00,00
82395,1,05,02,20,46,03,11,00
82396,2,00,00,00,00,00,00,00
82397,2,12,03,10,34,02,09,00
82398,1,09,01,10,34,02,07,00
82399,2,00,00,00,00,00,00,00
82400,2,00,00,00,00,00,00,00
82401,1,12,03,18,43,06,27,00
82402,2,00,00,00,00,00,00,00
82403,1,00,00,00,00,00,00,00
82404,2,00,00,00,00,00,00,00
82405, ,  ,  ,  ,  ,  ,  ,  
82406,1,12,03,14,39,01,03,00
82407,2,00,00,00,00,00,00,00
82408,2,00,00,00,00,00,00,00
82409,1,00,00,00,00,00,00,00
82410,2,00,00,00,00,00,00,00
82411,1,12,03,16,41,01,06,00
82412,2,00,00,00,00,00,00,00
82413,1,05,02,20,46,02,07,00
82414,2,00,00,00,00,00,00,00
82415,1,04,01,00,32,07,30,00
82416,2,00,00,00,00,00,00,00
82417,1,06,01,03,05,02,07,02
82418,2,09,01,07,28,03,10,00
82419,1,07,01,03,07,07,29,04
82420,2,09,01,09,31,03,11,00
82421,2,00,00,00,00,00,00,00
82422,1,05,02,20,45,05,19,00
82423,2,00,00,00,00,00,00,00
82424,1,05,02,17,42,01,04,00
82425,2,05,02,17,42,01,04,00
82426,1,12,03,02,03,02,09,00
82427,2,00,00,00,00,00,00,00
82428,2,00,00,00,00,00,00,00
82429,1,09,01,09,31,02,07,00
82430,2,00,00,00,00,00,00,00
82431,1,05,02,17,42,01,04,00
82432,2,05,02,17,42,01,04,00
82433,1,05,02,20,46,01,05,00
82434,2,00,00,00,00,00,00,00
82435,1,06,01,04,18,02,07,15
82436,2,05,02,15,40,03,10,00
82437,2,04,01,00,32,08,31,00
82438,2,00,00,00,00,00,00,00
82439,2,11,01,14,39,09,34,00
82440,2,07,01,04,18,06,26,15
82441,2,00,00,00,00,00,00,00
82442,1,12,03,12,37,02,09,00
82443,2,13,04,12,37,03,11,00
82444,1,07,01,03,07,06,25,04
82445,2,05,02,17,42,01,04,00
82446,1,00,00,00,00,00,00,00
82447,2,00,00,00,00,00,00,00
82448,1,09,01,11,36,02,07,00
82449,2,05,02,17,42,01,04,00
82450,2,00,00,00,00,00,00,00
82451,2,00,00,00,00,00,00,00
82452,1,00,00,00,00,00,00,00
82453,2,00,00,00,00,00,00,00
82454,1,09,01,16,41,01,05,00
82455,2,09,01,16,41,03,10,00
82456,1,00,00,00,00,00,00,00
82457,1,12,03,10,34,02,09,00
82458,2,00,00,00,00,00,00,00
82459,2,07,01,04,17,06,26,14
82460,1,12,03,09,31,02,08,00
82461,2,13,04,09,31,04,12,00
82462,1,07,01,02,03,05,21,00
82463,2,00,00,00,00,00,00,00
82464,1,07,01,04,17,06,26,14
82465,2,00,00,00,00,00,00,00
82466,1,07,01,04,19,05,21,16
82467,2,07,01,04,17,06,26,14
82468,2,07,01,03,14,06,25,11
82469,1,06,01,02,03,02,07,00
82470,2,00,00,00,00,00,00,00
82471,1,00,00,00,00,00,00,00
82472,2,00,00,00,00,00,00,00
82473,1,06,01,03,09,03,11,06
82474,2,05,02,17,42,01,04,00
82475,2,00,00,00,00,00,00,00
82476,1,02,03,00,01,10,35,00
82477,2,09,01,10,33,02,07,00
82478,1,00,00,00,00,00,00,00
82479,1,05,02,02,03,07,28,00
82480,2,12,03,12,37,09,34,00
82481,1,03,04,00,01,11,37,00
82482,2,00,00,00,00,00,00,00
82483,1,00,00,00,00,00,00,00
82484,2,00,00,00,00,00,00,00
82485,2,00,00,00,00,00,00,00
82486,2,00,00,00,00,00,00,00
82487,2,00,00,00,00,00,00,00
82488,1,10,01,09,31,06,27,00
82489,2,09,01,18,43,03,10,00
82490,1,07,01,03,06,06,22,03
82491,2,06,01,03,12,03,11,09
82492,1,07,01,02,03,05,15,00
82493,2,00,00,00,00,00,00,00
82494,1,00,00,00,00,00,00,00
82495,1,10,01,07,28,05,21,00
82496,2,00,00,00,00,00,00,00
82497,2,00,00,00,00,00,00,00
82498,2,06,01,04,18,03,11,15
82499,2,00,00,00,00,00,00,00
82500,1,07,01,03,05,06,25,02
82501,2,00,00,00,00,00,00,00
82502,1,10,01,07,27,05,21,00
82503,2,07,01,03,08,06,25,05
82504,1,07,01,02,03,05,14,00
82505,2,07,01,04,15,06,26,12
82506,1,07,01,03,09,06,25,06
82507,2,07,01,04,18,05,16,15
82508,1,07,01,03,08,06,25,05
82509,2,10,01,11,36,05,19,00
82510,1,07,01,03,12,05,19,09
82511,2,00,00,00,00,00,00,00
82512,1,07,01,03,05,05,19,02
82513,2,11,01,12,37,09,34,00
82514,2,00,00,00,00,00,00,00
82515,1,10,01,09,31,07,30,00
82516,2,04,01,00,32,08,31,00
82517,1,07,01,03,05,06,25,02
82518,2,07,01,04,18,06,26,15
82519,2,00,00,00,00,00,00,00
82520,1,07,01,02,03,05,15,00
82521,2,11,01,12,37,09,34,00
82522,1,12,03,09,31,02,08,00
82523,2,00,00,00,00,00,00,00
82524,1,07,01,04,17,06,26,14
82525,2,07,01,04,17,06,26,14
82526,1,01,01,00,01,11,36,00
82527,1,07,01,02,03,05,14,00
82528,2,00,00,00,00,00,00,00
82529,1,07,01,04,18,05,14,15
82530,2,00,00,00,00,00,00,00
82531,1,02,03,00,01,10,35,00
82532,2,00,00,00,00,00,00,00
82533,1,02,03,00,01,10,35,00
82534,2,00,00,00,00,00,00,00
82535, ,  ,  ,  ,  ,  ,  ,  
82536,1,09,01,10,34,03,11,00
